,Year,Month,AvgDryBulbTemp_Houston,AvgWetBulbTemp_Houston,AvgDewPointTemp_Houston,AvgHumidity_Houston,AvgSeaLevelPressure_Houston,AvgStationPressure_Houston,AvgWindspeed_Houston,Precipitation_Houston,DECADE
32,1950,9,298.8035493827165,295.2611111111115,293.4756172839514,74.62638888888888,29.929694444444447,29.867888888888835,9.208333333333334,0.0,1950
33,1950,10,295.5111111111115,291.743189964158,289.3850657108727,71.93145161290323,30.009206989247343,29.941209677419376,9.561827956989248,0.0,1950
34,1950,11,288.73179012345736,285.40540123456833,281.8027777777777,67.75138888888888,30.127858136300418,30.054958333333364,12.6125,0.0,1950
35,1950,12,285.8705660945504,283.1552694971399,280.13208370972706,71.66260162601625,30.080271002710052,30.00635501355011,11.765582655826558,0.0,1950
36,1951,1,285.26469534050216,282.44136798088454,279.3156212664281,71.40591397849462,30.13670698924728,30.062177419354796,13.25268817204301,0.0,1950
37,1951,2,285.992261904762,283.95191798941823,282.0901455026461,79.45982142857143,30.162544642857103,30.088199404761944,13.504464285714286,0.0,1950
38,1951,3,290.22342605054615,286.8661656946322,283.5866681621055,69.22207267833109,30.014414535666226,29.94251682368774,15.158815612382234,0.0,1950
39,1951,4,292.5388888888898,289.2834876543216,286.5219135802466,72.16388888888889,29.954569444444477,29.8847222222222,14.676388888888889,0.0,1950
40,1951,5,296.7163082437282,293.57936081242536,291.8761051373959,76.9475806451613,29.96415322580643,29.898239247311803,13.290322580645162,0.0,1950
41,1951,6,300.2865740740743,297.1924382716046,295.82978395061735,78.30833333333334,29.92618055555552,29.86536111111115,12.666666666666666,0.0,1950
42,1951,7,301.6110215053767,297.7079450418148,296.0017025089611,73.70295698924731,29.973077956989258,29.912849462365593,10.420698924731182,0.0,1950
43,1951,8,302.34877538829204,298.025298685782,296.1891278375151,72.1774193548387,29.972836021505394,29.912836021505314,10.439516129032258,0.0,1950
44,1951,9,298.8814814814818,296.1245370370379,294.78657407407457,79.85138888888889,29.965888888888898,29.90341666666662,10.27361111111111,0.0,1950
45,1951,10,295.24005376344167,292.3454538657103,290.5454599761049,76.91801075268818,30.040188172042953,29.973203230148073,11.99731182795699,0.0,1950
46,1951,11,287.76419753086435,285.14382716049437,282.41595580281256,72.89444444444445,30.14219444444446,30.067999999999987,13.83611111111111,0.0,1950
47,1951,12,287.97601553166083,285.80083632019176,283.54874551971335,76.96774193548387,30.0696505376344,29.996344086021487,15.150537634408602,0.0,1950
48,1952,1,289.9055256869781,287.48915770609295,285.1763197248391,76.9475806451613,30.13329301075268,30.060309139784895,14.525537634408602,0.0,1950
49,1952,2,288.0502234993622,285.32991698595123,282.7265289785467,74.058908045977,29.991925287356306,29.919755747126445,15.155172413793103,0.0,1950
50,1952,3,288.79752504860244,285.23613728129254,281.73939802336076,66.82907133243607,29.97125336927223,29.8995822102426,15.012113055181695,0.0,1950
51,1952,4,291.61296296296337,288.19166666666695,285.4756172839509,70.8125,30.042000000000016,29.97162500000003,14.133333333333333,0.0,1950
52,1952,5,296.04426523297536,292.48990442055015,290.3087514934301,73.00537634408602,29.954865591397812,29.888051075268805,12.876344086021506,0.0,1950
53,1952,6,300.09405810539306,296.53664812239083,294.90011590171684,75.11404728789987,29.97941585535469,29.919026425591007,10.954102920723226,0.0,1950
54,1952,7,300.74707287933103,297.5121953043211,296.1054958183999,77.25537634408602,30.03760752688178,29.977550471063232,9.525537634408602,0.0,1950
55,1952,8,301.490053763441,297.5450949603703,295.80606332138643,73.59274193548387,29.950416666666683,29.890471063257085,10.08736559139785,0.0,1950
56,1952,9,298.5134259259263,293.8498456790129,291.09367283950724,66.825,29.985041666666717,29.922513888888894,11.48611111111111,0.0,1950
57,1952,10,291.6177419354844,285.80606332138586,280.2617084826762,52.721774193548384,30.13930107526877,30.06967741935485,11.779569892473118,0.0,1950
58,1952,11,288.2628110029363,285.5097589244328,282.81852109411295,73.1182197496523,30.106008344923477,30.03250347705149,12.88317107093185,0.0,1950
59,1952,12,285.25554049984964,282.8353357422463,280.23126036484325,73.95392953929539,30.134878048780482,30.05876693766938,10.886178861788618,0.0,1950
60,1953,1,286.6812126642775,283.8556451612903,281.0196236559147,72.13575268817205,30.06794354838711,29.994677419354836,13.137096774193548,0.0,1950
61,1953,2,286.2316360324561,283.81318926974654,281.1223464149698,74.5946348733234,30.091132637853978,30.016974664679594,11.980625931445603,0.0,1950
62,1953,3,293.1268518518521,290.38192951015617,288.3732676224611,77.0241935483871,29.996075268817194,29.925927419354842,12.201612903225806,0.0,1950
63,1953,4,293.6492283950619,290.0388888888894,287.1854938271612,70.53611111111111,29.86865277777778,29.799291666666708,13.709722222222222,0.0,1950
64,1953,5,297.8976105137395,294.76290322580616,293.09026284348965,76.86693548387096,29.88138814016172,29.818113207547157,14.126344086021506,0.0,1950
65,1953,6,301.6659393376668,297.2261374187552,295.25925410089854,70.56128133704735,29.926782729805055,29.86654596100278,11.763231197771587,0.0,1950
66,1953,7,301.52589605734806,297.57502986857816,295.8672939068102,73.08467741935483,29.989556451612884,29.92951612903229,10.614247311827956,0.0,1950
67,1953,8,300.43121266427767,297.2434886499407,295.8292114695339,77.88844086021506,29.966384408602153,29.905631720430094,8.188172043010752,0.0,1950
68,1953,9,299.2016975308648,294.19552469135874,291.3652777777779,65.79722222222222,29.971694444444488,29.9099583333333,7.530555555555556,0.0,1950
69,1953,10,294.7113799283163,291.0838410991645,288.5860812425327,71.43413978494624,30.051491935483913,29.983938172043104,10.293010752688172,0.0,1950
70,1953,11,288.20555555555586,284.95015432098774,281.72175925925967,69.14166666666667,30.145666666666664,30.0730555555555,14.240277777777777,0.0,1950
71,1953,12,283.92508960573497,281.35415173237806,278.1073225516629,70.73252688172043,30.14975806451616,30.074260752688158,13.513440860215054,0.0,1950
72,1954,1,286.4706221025875,284.54300134589533,282.65052340361956,79.82907133243607,30.167725437415825,30.094212651413223,12.36742934051144,0.0,1950
73,1954,2,288.88660714285754,284.5430224867728,279.92512833250595,61.129464285714285,30.070729166666645,29.99882440476192,14.133928571428571,0.0,1950
74,1954,3,289.1102747909212,285.3841696535248,281.26753285543606,64.89784946236558,30.02045698924734,29.947715053763396,14.46774193548387,0.0,1950
75,1954,4,294.956521403184,292.1030211713809,290.2640472879004,76.98052851182197,30.04660639777469,29.97774687065366,15.342141863699583,0.0,1950
76,1954,5,295.4410124121431,291.9573874682226,289.7531105129358,72.24091520861373,29.93191117092867,29.864751009421248,10.816958277254374,0.0,1950
77,1954,6,300.2302469135807,296.170061728395,294.2279320987662,71.96111111111111,29.944694444444444,29.884138888888845,12.598611111111111,0.0,1950
78,1954,7,301.7611111111115,297.2681302270004,295.2684289127842,70.65725806451613,29.95306451612902,29.893024193548367,9.463709677419354,0.0,1950
79,1954,8,301.668767758337,297.53687004635816,295.72514580529446,72.54777927321669,29.986581426648677,29.926594885598984,9.429340511440108,0.0,1950
80,1954,9,300.0867283950621,295.6091049382721,293.2325617283953,69.09166666666667,29.93686111111113,29.876166666666638,10.626388888888888,0.0,1950
81,1954,10,295.5491935483881,292.0956391875743,289.67105734767114,72.57930107526882,30.039220430107534,29.97346774193557,11.560483870967742,0.0,1950
82,1954,11,288.6654320987661,284.9555555555558,281.3521604938279,65.91388888888889,30.097527777777724,30.025569444444418,12.908333333333333,0.0,1950
83,1954,12,287.19719235364454,283.97362604540024,280.5501794526692,67.86559139784946,30.108909825033702,30.03504032258067,13.438172043010752,0.0,1950
84,1955,1,285.3983572281965,283.0133512544806,280.3289127837519,74.0752688172043,30.131854838709664,30.056612903225815,13.236559139784946,0.0,1950
85,1955,2,286.4046779268094,283.99037092233857,281.4957526080479,74.69597615499255,30.140998509686998,30.067347242921038,15.669150521609538,0.0,1950
86,1955,3,291.0361970988487,287.98699715866684,285.0978091819949,71.16419919246299,30.035329744279917,29.96344549125168,15.53028263795424,0.0,1950
87,1955,4,294.61836419753166,291.34753086419875,289.22716049382706,74.57083333333334,29.905291666666663,29.837083333333325,14.425,0.0,1950
88,1955,5,297.9580943847079,294.27081839904383,292.25916965352553,73.1747311827957,29.916088709677442,29.85204301075264,13.30241935483871,0.0,1950
89,1955,6,299.2109567901237,294.8984567901237,292.66620370370435,69.53472222222223,29.941374999999997,29.88031944444441,11.57638888888889,0.0,1950
90,1955,7,300.9673536439668,297.138948626045,295.44465352449237,73.73790322580645,29.973064516129032,29.913185483870933,10.633064516129032,0.0,1950
91,1955,8,300.76872759856667,297.1255077658298,295.4715352449232,74.89516129032258,29.911989247311784,29.851827956989226,8.791666666666666,0.0,1950
92,1955,9,299.40771604938305,296.6932098765426,295.42006172839575,80.1361111111111,29.952486111111163,29.89206944444446,9.223611111111111,0.0,1950
93,1955,10,294.52395459976185,289.79501194743176,285.9666069295104,62.625,30.03658602150537,29.96943548387098,11.415322580645162,0.0,1950
94,1955,11,289.339043209877,285.92777777777843,282.44398148148144,67.23055555555555,30.08437499999996,30.012694444444495,14.470833333333333,0.0,1950
95,1955,12,286.40642174432526,284.0020011947433,281.39522102747964,75.24731182795699,30.147688172043022,30.074233870967767,11.533602150537634,0.0,1950
96,1956,1,285.2251194743131,282.65343488649955,279.7636499402628,72.5725806451613,30.10419354838711,30.029690860215098,12.736559139784946,0.0,1950
97,1956,2,287.9799808429125,285.58694125159667,283.3535440613028,77.35919540229885,30.01643678160923,29.943606321839155,13.830459770114942,0.0,1950
98,1956,3,289.7329220876334,286.9102811425153,284.43906834155905,74.35800807537012,30.050228802153413,29.978277254374103,12.4535666218035,0.0,1950
99,1956,4,293.0350308641977,289.5574074074072,286.7383171070943,71.05694444444444,29.959986111111114,29.890972222222217,12.870833333333334,0.0,1950
100,1956,5,298.0962365591396,294.6411887694152,292.82667264038304,74.88844086021506,30.0154704301075,29.95275537634408,11.07258064516129,0.0,1950
101,1956,6,299.80277777777786,295.77654320987676,293.8004629629634,71.94444444444444,29.97670833333334,29.915666666666674,9.66388888888889,0.0,1950
102,1956,7,301.3765531660699,297.21660692951036,295.3557945041822,72.54704301075269,30.0284946236559,29.96844086021503,9.041666666666666,0.0,1950
103,1956,8,301.26977299880554,297.0359020310629,295.0645758661887,71.61559139784946,29.98706989247308,29.926908602150565,9.431451612903226,0.0,1950
104,1956,9,299.36759259259327,294.42854938271654,291.64768518518616,66.20694444444445,29.989361111111126,29.92850000000002,9.604166666666666,0.0,1950
105,1956,10,295.52550471063336,291.67026319724874,289.1549349484074,70.56123822341857,30.032955465587047,29.965344129554705,9.532974427994617,0.0,1950
106,1956,11,288.6839506172845,284.91003086419767,280.7757716049384,63.2625,30.156555555555528,30.082805555555534,12.206944444444444,0.0,1950
107,1956,12,287.7527479092001,285.15418160095624,282.56233572282036,74.76612903225806,30.136115591397875,30.062728494623634,11.041666666666666,0.0,1950
108,1957,1,287.2661956034102,285.3460520412746,283.2419694930461,79.34185733512786,30.17675639300135,30.102907133243598,12.20592193808883,0.0,1950
109,1957,2,289.8555224867728,287.7407738095241,286.06997354497355,80.51488095238095,30.05113095238095,29.979866071428617,11.543154761904763,0.0,1950
110,1957,3,289.27081839904434,286.672998805257,284.31860812425396,75.51075268817205,29.948855989232854,29.877483176312282,13.403225806451612,0.0,1950
111,1957,4,293.3490740740745,291.1469135802463,289.5944444444462,80.62083333333334,29.976083333333346,29.90688888888888,16.795833333333334,0.0,1950
112,1957,5,297.5235065710877,294.40448028673774,292.65119474313144,75.99731182795699,29.905551075268818,29.841693548387187,13.827956989247312,0.0,1950
113,1957,6,299.7155864197534,296.9501543209875,295.71404320987614,79.87638888888888,29.870666666666644,29.80900000000005,10.686111111111112,0.0,1950
114,1957,7,302.0836917562726,298.0245519713258,296.31158900836306,73.25403225806451,29.968534946236517,29.908534946236564,7.959677419354839,0.0,1950
115,1957,8,301.20555555555563,297.21660692951065,295.41926523297536,73.03091397849462,29.996962365591354,29.937029569892466,8.798387096774194,0.0,1950
116,1957,9,297.69475308642006,294.6700617283958,293.06435185185194,77.20416666666667,29.94180555555563,29.877958333333385,10.6375,0.0,1950
117,1957,10,292.7609617682201,289.8032258064522,287.6743428912791,74.54704301075269,30.081008064516126,30.010779569892474,10.899193548387096,0.0,1950
118,1957,11,289.1708333333335,287.0172839506173,285.1083333333336,79.21944444444445,30.056222222222193,29.98388888888886,12.970833333333333,0.0,1950
119,1957,12,287.12621198434266,284.58330322192154,281.82660343270135,74.07452574525745,30.162710027100278,30.089241192411915,11.570460704607045,0.0,1950
120,1958,1,283.1044504181603,280.34832735961857,276.87237156511435,68.93682795698925,30.086236559139827,30.01069892473119,13.114247311827956,0.0,1950
121,1958,2,283.08634259259304,280.56236772486795,277.6010582010585,72.01636904761905,30.09355654761903,30.017098214285667,13.738095238095237,0.0,1950
122,1958,3,287.3995519713268,284.24692353643985,281.15776583034716,69.05779569892474,29.966720430107532,29.894650537634423,12.010752688172044,0.0,1950
123,1958,4,293.66388888888883,290.47638888888906,288.09127646422576,74.13472222222222,29.91528511821976,29.847277777777755,12.430555555555555,0.0,1950
124,1958,5,297.79333781965084,294.0973605503223,292.065806789293,73.03364737550471,29.93803499327051,29.87383580080757,10.703903095558546,0.0,1950
125,1958,6,301.3542960902494,297.40282027507345,295.63879616751655,73.05563282336578,29.913977746870625,29.85399165507652,11.130737134909596,0.0,1950
126,1958,7,301.79588006579996,298.1529908778224,296.6620382832361,75.59353970390309,29.978665768194062,29.918506056527608,10.2907133243607,0.0,1950
127,1958,8,301.2642515328257,297.9907357559453,296.593995812771,77.71736204576042,29.927981157469667,29.867779273216712,8.43606998654105,0.0,1950
128,1958,9,299.1685185185191,297.16851851851885,296.2680555555548,85.0111111111111,29.913541666666617,29.852611111111102,11.119444444444444,0.0,1950
129,1958,10,293.678673835126,291.44375746714564,290.10191158900835,81.2002688172043,30.065497311827922,29.99596774193545,11.329301075268818,0.0,1950
130,1958,11,289.8891975308642,287.89922839506227,286.24027777777826,81.27916666666667,30.08318055555559,30.012180555555553,10.806944444444444,0.0,1950
131,1958,12,284.21033452807694,282.1471624850662,279.8547491039429,77.16801075268818,30.198884408602122,30.122446236559153,11.259408602150538,0.0,1950
132,1959,1,283.065621266428,281.1196833930704,278.57264038231847,75.9489247311828,30.181599462365583,30.105282258064534,13.216397849462366,0.0,1950
133,1959,2,286.28905423280463,284.6893518518522,283.1855489417996,83.85119047619048,30.113139880952396,30.039017857142806,13.083333333333334,0.0,1950
134,1959,3,288.8115890083638,285.24080047789744,281.6752389486267,66.82123655913979,30.04849462365594,29.976303763440914,13.919354838709678,0.0,1950
135,1959,4,292.1615740740748,289.48101851851897,287.44475308641955,76.80555555555556,30.026930555555584,29.956638888888904,13.779166666666667,0.0,1950
136,1959,5,297.88491636798113,294.8965651135014,293.40836320191204,77.93010752688173,29.963682795698954,29.899838709677375,12.788978494623656,0.0,1950
137,1959,6,300.5141975308646,296.91543209876494,295.28811728395135,74.94166666666666,29.910277777777775,29.85008333333336,11.418055555555556,0.0,1950
138,1959,7,300.3983924031708,297.411253177807,296.11096904441473,78.96231493943472,29.98273216689097,29.922180349932706,9.340511440107672,0.0,1950
139,1959,8,300.5312724014338,297.6565939063213,296.4461952402614,80.01091405184175,29.954381720430096,29.893884408602133,8.897849462365592,0.0,1950
140,1959,9,299.27500000000066,296.5041666666671,295.19320987654305,79.88194444444444,29.95888888888884,29.897333333333368,9.98611111111111,0.0,1950
141,1959,10,295.0683094384712,291.93733572282014,289.85773596176904,74.87231182795699,29.933750000000014,29.866962365591395,10.744623655913978,0.0,1950
142,1959,11,286.243364197531,283.68009259259287,280.7117283950621,72.68888888888888,30.179625000000023,30.10538888888892,11.32638888888889,0.0,1950
143,1959,12,285.89044205495844,283.7787335722824,281.5094683393079,77.93010752688173,30.110564516129045,30.03607526881723,12.11021505376344,0.0,1950
144,1960,1,283.899214894572,281.87812920592216,279.37850306565,76.67967698519516,30.181130551816985,30.105127860026958,11.981157469717362,0.0,1960
145,1960,2,282.699808429119,280.5797573435507,278.13004469987266,76.23850574712644,30.02453237410075,29.948388489208636,14.505747126436782,0.0,1960
146,1960,3,286.8970131421753,284.1140083632025,281.2104157320179,72.40188172043011,30.101008064516108,30.027096774193563,12.44758064516129,0.0,1960
147,1960,4,293.724074074075,290.541975308643,288.1623456790123,74.0736111111111,29.996541666666648,29.92683333333334,14.206944444444444,0.0,1960
148,1960,5,296.2070489844683,292.4436081242542,290.04068100358467,71.38440860215054,29.927281292059202,29.8621130551817,13.353494623655914,0.0,1960
149,1960,6,300.6777777777779,296.7541666666654,294.9162037037044,73.68472222222222,29.924013888888865,29.8636388888889,10.629166666666666,0.0,1960
150,1960,7,301.82728428293717,297.93091819949166,296.28743083595043,74.00807537012113,29.966312247644645,29.90613728129202,8.457604306864065,0.0,1960
151,1960,8,300.33339307049,298.0275388291522,297.0620370370369,83.60618279569893,29.982486559139826,29.922123655913946,6.44489247311828,0.0,1960
152,1960,9,298.95246913580326,295.7202160493832,294.13302469135857,77.52638888888889,29.969611111111078,29.90719444444439,6.454166666666667,0.0,1960
153,1960,10,295.39985065710886,293.39940262843555,292.27111708482704,84.40860215053763,29.96951612903222,29.902473118279577,7.205645161290323,0.0,1960
154,1960,11,290.78966049382774,288.6422839506181,286.9254629629635,80.21944444444445,30.147277777777784,30.076666666666657,8.795833333333333,0.0,1960
155,1960,12,284.42688172043034,283.0559139784949,281.49378733572325,84.21639784946237,30.239045698924738,30.16294354838709,9.459677419354838,0.0,1960
156,1961,1,282.4951314217451,280.5014038231784,278.01633811230613,76.50268817204301,30.2405510752688,30.163602150537635,8.439516129032258,0.0,1960
157,1961,2,287.04136904761896,285.2027447089953,283.54103835978896,82.13988095238095,30.08114583333337,30.00732142857146,9.360119047619047,0.0,1960
158,1961,3,292.103106332139,289.3843189964166,287.1419354838717,76.36827956989248,29.95409946236562,29.884341397849454,10.696236559139784,0.0,1960
159,1961,4,293.0033950617286,289.69475308642086,287.1476851851854,71.92777777777778,29.976861111111127,29.908819444444468,10.631944444444445,0.0,1960
160,1961,5,297.77738948626114,294.1423835125453,292.0724910394266,73.03897849462365,29.991397849462388,29.92794354838711,9.245967741935484,0.0,1960
161,1961,6,299.5242283950619,296.46635802469115,295.0612654320988,77.92916666666666,29.96969444444448,29.908944444444447,7.616666666666666,0.0,1960
162,1961,7,300.5923480083858,297.6535938903863,296.374767894579,79.0377358490566,30.03572776280325,29.975471698113157,6.407008086253369,0.0,1960
163,1961,8,300.2213859020317,296.8731182795696,295.3318996415769,76.5013440860215,30.024932795698923,29.964610215053746,6.397849462365591,0.0,1960
164,1961,9,298.93009259259304,295.548919753087,293.8421296296304,75.375,29.944638888888914,29.882347222222293,10.183333333333334,0.0,1960
165,1961,10,293.9766129032261,290.9113500597374,288.82502986857867,75.09408602150538,30.08756720430109,30.019798387096802,9.13978494623656,0.0,1960
166,1961,11,288.32771596353,286.3025266573951,284.4944598980067,80.17524339360223,30.088261474269885,30.01543810848403,11.0,0.0,1960
167,1961,12,286.11522131888046,283.974299909666,281.52624209575424,77.0840108401084,30.101818181818206,30.02710027100273,10.998644986449865,0.0,1960
168,1962,1,282.63178016726374,280.35803464755105,277.31928368476196,73.23252688172043,30.227258064516136,30.14970430107529,12.403225806451612,0.0,1960
169,1962,2,290.24160052910145,288.1119708994712,286.4072751322754,81.54910714285714,30.0067708333334,29.935788690476226,11.822916666666666,0.0,1960
170,1962,3,287.72511947431366,284.8771505376348,282.03216845878126,73.82795698924731,30.025067204301056,29.952325268817187,11.065860215053764,0.0,1960
171,1962,4,292.62993827160585,290.4995370370379,288.9270061728403,81.86666666666666,30.033783031988904,29.96852573018084,11.55,0.0,1960
172,1962,5,297.03440860215073,294.36714456391894,292.99692353644036,80.28629032258064,30.013943472409164,29.948519515477788,11.443548387096774,0.0,1960
173,1962,6,298.9783109256688,296.85009285051075,295.9486400865399,84.83449235048678,29.940821727019472,29.876239554317564,8.040333796940194,0.0,1960
174,1962,7,301.2555854241339,298.13879928315475,296.8432497013136,79.11290322580645,30.004368279569917,29.940174731182754,7.752688172043011,0.0,1960
175,1962,8,301.97832361298094,298.22028562883315,296.6388589801111,75.79138627187079,29.94948855989231,29.886083445491256,8.523553162853297,0.0,1960
176,1962,9,299.5786818111581,296.98248338742115,295.79874053469325,81.50904033379695,29.960166898470057,29.896258692628667,7.631432545201669,0.0,1960
177,1962,10,296.0636798088417,292.9543608124257,291.0353046594993,75.69086021505376,30.018642473118245,29.95397849462362,8.865591397849462,0.0,1960
178,1962,11,288.33827160493814,285.5643518518522,283.0604938271608,73.80277777777778,30.103250000000042,30.03856944444444,10.240277777777777,0.0,1960
179,1962,12,285.4610812425336,283.55770609319075,281.3690860215059,79.56317204301075,30.169032258064522,30.104516129032277,9.39247311827957,0.0,1960
180,1963,1,282.16732377538807,280.35280764635655,277.60265830346486,76.11155913978494,30.14544354838708,30.080672043010825,11.079301075268818,0.0,1960
181,1963,2,283.90231481481527,281.40314153439203,278.3541997354505,73.10565476190476,30.101532738095205,30.03687500000002,11.758928571428571,0.0,1960
182,1963,3,290.934498207886,287.881929510156,285.07313443995815,74.28360215053763,30.04060483870971,29.976182795698914,11.827956989247312,0.0,1960
183,1963,4,295.97870370370424,293.20864197530943,291.6276234567909,78.65277777777777,29.947652777777698,29.88369444444444,12.627777777777778,0.0,1960
184,1963,5,297.7027180406213,294.5090203106337,292.91702508960645,76.86155913978494,30.02490591397847,29.96137096774194,9.470430107526882,0.0,1960
185,1963,6,300.0260624323908,296.89285272755427,295.49894143100045,78.68567454798331,29.924853963838633,29.86086230876219,8.47009735744089,0.0,1960
186,1963,7,301.28545400238977,297.97153524492194,296.58189964157754,77.50537634408602,29.986581426648666,29.92270524899051,8.258064516129032,0.0,1960
187,1963,8,301.3337894422012,297.2818977119783,295.5045685658743,72.9313593539704,29.98415881561233,29.92201884253026,7.232839838492597,0.0,1960
188,1963,9,299.26574074074114,295.48950617284004,293.51342592592647,73.15138888888889,29.948180555555492,29.88533333333338,9.175,0.0,1960
189,1963,10,295.93001792114745,292.2853046594984,290.0563620071686,72.9489247311828,30.094838709677415,30.030967741935477,7.298387096774194,0.0,1960
190,1963,11,290.660802469136,287.0651234567901,283.74182098765516,67.64027777777778,30.061569444444466,29.997430555555578,10.872222222222222,0.0,1960
191,1963,12,281.28396057347715,278.5823476702515,274.9846774193555,68.52284946236558,30.217486559139747,30.15280913978491,11.11021505376344,0.0,1960
192,1964,1,283.5487455197135,281.355645161291,278.56293309438524,74.94220430107526,30.113172043010763,30.048602150537658,11.01478494623656,0.0,1960
193,1964,2,282.71577266922105,280.13401278976835,276.9157873701041,71.35539568345324,30.035395683453213,29.971553956834516,11.566091954022989,0.0,1960
194,1964,3,288.81905615292794,285.96660692951036,283.25528673835146,72.98790322580645,29.994172274562548,29.93016150740244,12.165322580645162,0.0,1960
195,1964,4,294.07438271604974,291.46867283950655,289.6337962962964,77.83611111111111,29.938819444444434,29.874666666666656,13.058333333333334,0.0,1960
196,1964,5,296.9448028673836,293.9810931899653,292.3577359617689,77.77956989247312,29.977728494623648,29.914435483870975,10.724462365591398,0.0,1960
197,1964,6,299.44629629629674,295.815895061728,294.0257716049392,74.18194444444444,29.955805555555436,29.892694444444402,10.011111111111111,0.0,1960
198,1964,7,300.99124850657125,297.04710274790915,295.2893369175627,73.30645161290323,29.9698655913978,29.907311827956992,8.76747311827957,0.0,1960
199,1964,8,301.3285554060117,297.658000598176,296.1012486914914,75.17092866756393,29.947537012113067,29.885329744279947,8.772543741588157,0.0,1960
200,1964,9,298.6676943285427,295.38072168134755,293.7248725081133,75.87760778859527,29.96346314325449,29.90101529902641,8.472878998609179,0.0,1960
